,train_loss,val_loss
0,0.18317420700745238,0.1601990151863832
1,0.18317420700745238,0.1601990151863832
2,0.18317420700745238,0.1601990151863832
3,0.18317420700745238,0.1601990151863832
4,0.18317420700745238,0.1601990151863832
5,0.18317420700745238,0.1601990151863832
6,0.18317420700745238,0.1601990151863832
7,0.18317420700745238,0.1601990151863832
8,0.18317420700745238,0.1601990151863832
9,0.18317420700745238,0.1601990151863832
10,0.18317420700745238,0.1601990151863832
11,0.18317420700745238,0.1601990151863832
12,0.18317420700745238,0.1601990151863832
13,0.18317420700745238,0.1601990151863832
14,0.18317420700745238,0.1601990151863832
15,0.18317420700745238,0.1601990151863832
16,0.18317420700745238,0.1601990151863832
17,0.18317420700745238,0.1601990151863832
18,0.18317420700745238,0.1601990151863832
19,0.18317420700745238,0.1601990151863832
20,0.18317420700745238,0.1601990151863832
21,0.18317420700745238,0.1601990151863832
22,0.18317420700745238,0.1601990151863832
23,0.18317420700745238,0.1601990151863832
24,0.18317420700745238,0.1601990151863832
25,0.18317420700745238,0.1601990151863832
26,0.18317420700745238,0.1601990151863832
27,0.18317420700745238,0.1601990151863832
28,0.18317420700745238,0.1601990151863832
29,0.18317420700745238,0.1601990151863832
30,0.18317420700745238,0.1601990151863832
31,0.18317420700745238,0.1601990151863832
32,0.18317420700745238,0.1601990151863832
33,0.18317420700745238,0.1601990151863832
34,0.18317420700745238,0.1601990151863832
35,0.18317420700745238,0.1601990151863832
36,0.18317420700745238,0.1601990151863832
37,0.18317420700745238,0.1601990151863832
38,0.18317420700745238,0.1601990151863832
39,0.18317420700745238,0.1601990151863832
40,0.18317420700745238,0.1601990151863832
41,0.18317420700745238,0.1601990151863832
42,0.18317420700745238,0.1601990151863832
43,0.18317420700745238,0.1601990151863832
44,0.18317420700745238,0.1601990151863832
45,0.18317420700745238,0.1601990151863832
46,0.18317420700745238,0.1601990151863832
47,0.18317420700745238,0.1601990151863832
48,0.18317420700745238,0.1601990151863832
49,0.18317420700745238,0.1601990151863832
50,0.18317420700745238,0.1601990151863832
51,0.18317420700745238,0.1601990151863832
52,0.18317420700745238,0.1601990151863832
53,0.18317420700745238,0.1601990151863832
54,0.18317420700745238,0.1601990151863832
55,0.18317420700745238,0.1601990151863832
56,0.18317420700745238,0.1601990151863832
57,0.18317420700745238,0.1601990151863832
58,0.18317420700745238,0.1601990151863832
59,0.18317420700745238,0.1601990151863832
60,0.18317420700745238,0.1601990151863832
61,0.18317420700745238,0.1601990151863832
62,0.18317420700745238,0.1601990151863832
63,0.18317420700745238,0.1601990151863832
64,0.18317420700745238,0.1601990151863832
65,0.18317420700745238,0.1601990151863832
66,0.18317420700745238,0.1601990151863832
67,0.18317420700745238,0.1601990151863832
68,0.18317420700745238,0.1601990151863832
69,0.18317420700745238,0.1601990151863832
70,0.18317420700745238,0.1601990151863832
71,0.18317420700745238,0.1601990151863832
72,0.18317420700745238,0.1601990151863832
73,0.18317420700745238,0.1601990151863832
74,0.18317420700745238,0.1601990151863832
75,0.18317420700745238,0.1601990151863832
76,0.18317420700745238,0.1601990151863832
77,0.18317420700745238,0.1601990151863832
78,0.18317420700745238,0.1601990151863832
79,0.18317420700745238,0.1601990151863832
80,0.18317420700745238,0.1601990151863832
81,0.18317420700745238,0.1601990151863832
82,0.18317420700745238,0.1601990151863832
83,0.18317420700745238,0.1601990151863832
84,0.18317420700745238,0.1601990151863832
85,0.18317420700745238,0.1601990151863832
86,0.18317420700745238,0.1601990151863832
87,0.18317420700745238,0.1601990151863832
88,0.18317420700745238,0.1601990151863832
89,0.18317420700745238,0.1601990151863832
90,0.18317420700745238,0.1601990151863832
91,0.18317420700745238,0.1601990151863832
92,0.18317420700745238,0.1601990151863832
93,0.18317420700745238,0.1601990151863832
94,0.18317420700745238,0.1601990151863832
95,0.18317420700745238,0.1601990151863832
96,0.18317420700745238,0.1601990151863832
97,0.18317420700745238,0.1601990151863832
98,0.18317420700745238,0.1601990151863832
99,0.18317420700745238,0.1601990151863832
100,0.18317420700745238,0.1601990151863832
101,0.18317420700745238,0.1601990151863832
102,0.18317420700745238,0.1601990151863832
103,0.18317420700745238,0.1601990151863832
104,0.18317420700745238,0.1601990151863832
105,0.18317420700745238,0.1601990151863832
106,0.18317420700745238,0.1601990151863832
107,0.18317420700745238,0.1601990151863832
108,0.18317420700745238,0.1601990151863832
109,0.18317420700745238,0.1601990151863832
110,0.18317420700745238,0.1601990151863832
111,0.18317420700745238,0.1601990151863832
112,0.18317420700745238,0.1601990151863832
113,0.18317420700745238,0.1601990151863832
114,0.18317420700745238,0.1601990151863832
115,0.18317420700745238,0.1601990151863832
116,0.18317420700745238,0.1601990151863832
117,0.18317420700745238,0.1601990151863832
118,0.18317420700745238,0.1601990151863832
119,0.18317420700745238,0.1601990151863832
120,0.18317420700745238,0.1601990151863832
121,0.18317420700745238,0.1601990151863832
122,0.18317420700745238,0.1601990151863832
123,0.18317420700745238,0.1601990151863832
124,0.18317420700745238,0.1601990151863832
125,0.18317420700745238,0.1601990151863832
126,0.18317420700745238,0.1601990151863832
127,0.18317420700745238,0.1601990151863832
128,0.18317420700745238,0.1601990151863832
129,0.18317420700745238,0.1601990151863832
130,0.18317420700745238,0.1601990151863832
131,0.18317420700745238,0.1601990151863832
132,0.18317420700745238,0.1601990151863832
133,0.18317420700745238,0.1601990151863832
134,0.18317420700745238,0.1601990151863832
135,0.18317420700745238,0.1601990151863832
136,0.18317420700745238,0.1601990151863832
137,0.18317420700745238,0.1601990151863832
138,0.18317420700745238,0.1601990151863832
139,0.18317420700745238,0.1601990151863832
140,0.18317420700745238,0.1601990151863832
141,0.18317420700745238,0.1601990151863832
142,0.18317420700745238,0.1601990151863832
143,0.18317420700745238,0.1601990151863832
144,0.18317420700745238,0.1601990151863832
145,0.18317420700745238,0.1601990151863832
146,0.18317420700745238,0.1601990151863832
147,0.18317420700745238,0.1601990151863832
148,0.18317420700745238,0.1601990151863832
149,0.18317420700745238,0.1601990151863832
